id,PM2_5_next_hour
AQ_D68F1CA2DC5F,4.165199
AQ_002EE7D90DB9,5.492908
AQ_23FDCCFD2858,7.845289
AQ_09C43E520CFF,8.688362
AQ_38E2AD8D17E4,8.982194
AQ_655FF0ABE891,9.262951
AQ_B3AED0B7984F,8.040116
AQ_58BF34CB7C7B,7.428825
AQ_DC3051553E8B,6.087965
AQ_6FC1EE7556A6,7.642115
AQ_101F40586013,9.339079
AQ_ADFAE878B705,10.410290
AQ_585BBB9474DF,10.000843
AQ_8CF802E5ECE3,14.832635
AQ_36A7123532F7,22.951382
AQ_46DEFC2432EA,34.960525
AQ_B7443CDC2F83,30.580865
AQ_15700B820776,21.315517
AQ_CAF2891C9E3F,19.191619
AQ_8F9755216AF1,19.789270
AQ_89F00BC0A121,10.590462
AQ_D9C08BCCA3B9,12.400837
AQ_F3BEC810AA8D,10.559283
AQ_21E80642237A,11.749359
AQ_3AA8B9A91705,12.771287
AQ_D24FB1DDD689,19.408673
AQ_E8F0D7734AF6,55.477741
AQ_14452E3DD0EC,66.013585
AQ_5FA940AA299A,46.607586
AQ_5B35600FEAFA,37.308628
AQ_A0E217A8E264,37.766705
AQ_7E102526AF62,43.539192
AQ_C5DB514C4DC4,37.352047
AQ_15AAE19E6BAD,12.309885
AQ_6C9610459325,11.262962
AQ_CEC03EFB7B60,32.768467
AQ_18C0D3DB386F,47.206056
AQ_499AAE05D8E1,45.612302
AQ_80807E299DF0,24.975899
AQ_BEB0F91E6EA5,7.491709
AQ_EC92BAE93593,9.643485
AQ_23EE917D348D,9.809395
AQ_1C49F775E305,11.225801
AQ_DCD6B8812DBA,7.872841
AQ_36876EDF53A5,8.314326
AQ_81BF77DE091A,8.419292
AQ_578818C54A17,17.737110
AQ_56C489A0FC66,26.751558
AQ_07F484F44270,35.332461
AQ_753EF5916923,43.926158
AQ_3428D757976F,58.341525
AQ_8BE79E28EEDF,65.310889
AQ_0D8D305103E3,81.670270
AQ_66A7A68B1FD7,66.323171
AQ_03E7F7160288,61.581137
AQ_F2186D6A7D6F,59.003267
AQ_D850D9E7C275,39.119098
AQ_807C7FF5BFF4,82.422787
AQ_3C2E635CE347,111.955333
AQ_AF74A1534B70,133.044547
AQ_D62933F77296,157.479766
AQ_754C7F42C2C6,172.448340
AQ_A86D9D669C4A,205.955438
AQ_47BB64A26853,161.167429
AQ_DEB985FEC541,138.030786
AQ_25D97DE328C3,128.722720
AQ_B6F552C4744B,137.616727
AQ_57C5B50D8DA4,152.525938
AQ_77E7AC699BFA,154.055803
AQ_D152EE9E379C,122.087875
AQ_BE8AF2407ED3,84.312981
AQ_9C1EBAB6CF1E,117.075783
AQ_689979221A0A,129.841831
AQ_54B232769C14,144.305112
AQ_131DA1A0BC01,106.403969
AQ_EDE9E37FCA76,115.306993
AQ_49AF63C9B6F9,127.144968
AQ_0EFD518A068C,128.957022
AQ_0350A192AD54,144.232484
AQ_B7F78B979C13,129.248407
AQ_05CF835C2EE7,149.041368
AQ_7D8E38D620E0,168.013259
AQ_8BF2EE993E09,189.643036
AQ_B2AF0C361535,252.732178
AQ_5C121A25EFCD,312.861324
AQ_CCAA260B80D5,335.778282
AQ_C2690D80747D,306.858369
AQ_0D48DBE1002E,344.035691
AQ_BFD1C2683BA7,378.532334
AQ_5C9C3CDF813C,366.223131
AQ_363E396488EA,321.934689
AQ_DA5A5BA32E97,335.407645
AQ_4D813AA62AC0,322.386133
AQ_03079FF81AFC,274.013644
AQ_B66D4D06DF0A,281.489986
AQ_7F80DDF48DE6,260.705238
AQ_2D47D0E33AAA,239.428502
AQ_4AA20266C0D0,246.279396
AQ_5294CC56FC17,294.753141
AQ_88DDF7D378FA,319.695682
AQ_2E4A518294DE,338.776498
AQ_A99B28AFFBD0,347.940935
AQ_3D84D7F6D1C2,355.356492
AQ_ECE0C7E7C284,353.301308
AQ_09290CD6A1F7,282.018517
AQ_A1CB21FD73A2,304.943109
AQ_015F21982697,327.707044
AQ_F749858F1EF9,369.649517
AQ_0DCA623D3A9C,363.145615
AQ_8430D2902177,332.069822
AQ_F3B9BA17F6D7,318.633747
AQ_93199AFAAC79,345.384174
AQ_A000ADD9B14A,336.068169
AQ_0C80DF524A3C,287.864220
AQ_8E6F417ACA71,275.737590
AQ_AF5F14817B98,267.816254
AQ_19B7B2BCF348,186.631230
AQ_EEBB4B736CF2,39.657920
AQ_7B4134A0D7FD,7.002678
AQ_948473698EFF,6.397133
AQ_2D375A1CB51B,4.621639
AQ_B9474138641F,10.361160
AQ_DD26E681D2DE,6.586277
AQ_83E59AEC167B,3.875561
AQ_DA541760D24C,7.093135
AQ_BF9EEF3F7684,5.029143
AQ_0319759E2409,6.941669
AQ_F5B340927ADA,7.626912
AQ_5BE1F6A3CE29,10.326758
AQ_B02600230569,7.175745
AQ_23E137DEE853,7.265766
AQ_BD2B47DF7194,6.886252
AQ_C89AD87C1DDC,21.257386
AQ_3EA2866DCEFF,25.483378
AQ_356420CA9471,29.200118
AQ_F45490DFBF59,39.711524
AQ_15D7D97E45B4,54.168332
AQ_084D676956F7,58.819906
AQ_76399407F92C,65.704828
AQ_F5F3A83A402B,58.123795
AQ_1CC94945DE73,46.591943
AQ_E11F2EE10535,44.330143
AQ_8FD8D0B24B4B,49.028268
AQ_F2C50063E852,46.655916
AQ_8B459A4CD1CA,45.657229
AQ_83485F311CAD,76.976746
AQ_8CFD28D20FC7,62.086792
AQ_89A11516EABE,82.413879
AQ_F2BCEFF41A5D,68.947072
AQ_02D7EC1F0753,68.542205
AQ_9B16A9514298,82.320699
AQ_674DFB492327,84.510477
AQ_C50636A7DBEC,78.578726
AQ_D11628FEE5D7,79.569722
AQ_9B0DF9016488,99.361175
AQ_178D171E6CF7,113.365437
AQ_58C57FB60E45,145.399918
AQ_487C330039AD,150.200803
AQ_24C010A13622,151.412299
AQ_E6EB9043366A,151.513159
AQ_7AB1A26DA06B,149.584598
AQ_3585B4D64E4C,115.123787
AQ_52AB0222A9AE,104.339751
AQ_68582399D5F3,80.535452
AQ_2516E579BAC8,84.399114
AQ_EF03FB496025,89.718663
AQ_D75AD80998C9,116.240479
AQ_F771510C8152,113.873809
AQ_D5C3A5AE756D,103.713510
AQ_D7532B5DF436,86.741472
AQ_B28D78A8D75D,91.309686
AQ_7DF08FDC12F1,91.792973
AQ_2C7A141BD97B,111.089292
AQ_7A2A258DF298,123.348122
AQ_6B1AE54D8067,140.146407
AQ_1CBC79D425CD,168.040275
AQ_4F8C31483A24,203.312865
AQ_F3B1E634129D,212.893939
AQ_1C6445AE06E8,202.721256
AQ_FBD0B3477472,193.314095
AQ_A8225118C282,196.682374
AQ_41840CF46002,195.503480
AQ_F82BDA1A2667,177.411415
AQ_1F75BBA737D9,174.517104
AQ_3D6DCCF3F190,182.778302
AQ_ED2C62A0B48F,178.528781
AQ_699A05CFAD16,175.907212
AQ_777738354A31,171.108703
AQ_C3084DAA3496,162.359920
AQ_D491B6CAA626,147.106270
AQ_18361D48E426,156.979181
AQ_F3C8CD1F3D58,159.131555
AQ_86B84EBB0E60,163.172183
AQ_047870792AF0,173.615601
AQ_83B69921B04C,192.432592
AQ_FFFB5A3E99F4,193.018130
AQ_C0489A7B3C6E,203.237796
AQ_A6B49CF9FD95,209.427346
AQ_14DF8889FC61,194.952934
AQ_276569A46F32,170.432822
AQ_2C4E05903EAC,171.814339
AQ_A8A7754CBA11,120.897607
AQ_7FAA1ED90715,70.145850
AQ_4361CA29A6D6,36.387601
AQ_9EDBB5F444F1,14.251182
AQ_DFAB7F481609,16.262574
AQ_C8AC384EF6E1,25.843901
AQ_CB090779FC2F,18.201940
AQ_70CD16ED3292,12.089825
AQ_0FD0E408FF19,11.851641
AQ_5928CC2F6145,9.615214
AQ_ACC766156125,14.255018
AQ_D01132796813,14.432831
AQ_9160D4B0340D,14.774536
AQ_9CC9EE661407,6.810462
AQ_9CC31DE10245,8.661087
AQ_4961268E70BF,9.994659
AQ_BD93409944C2,19.524649
AQ_056841FC6C9A,24.876353
AQ_72BDFF832A9D,14.948134
AQ_664BE5F01F8E,14.700529
AQ_071822E85640,14.003666
AQ_10F3460026EA,21.233383
AQ_2160DC3DC3EA,22.969839
AQ_2C62BB74758C,25.105709
AQ_A1FD17C6D7A8,37.764966
AQ_BBD411904494,58.745734
AQ_E4EA19A738B9,72.971256
AQ_4D8B4944A13E,94.324718
AQ_29E69E49FCA3,105.040989
AQ_83D27756C729,100.612224
AQ_8F807DBDEE1F,85.540130
AQ_E9DF2C827440,72.757998
AQ_C436ADBCAF5E,64.988843
AQ_C4367E1C4EBA,62.080190
AQ_78597D1D1FD4,81.592689
AQ_C1D2B77DCA7A,65.624098
AQ_E6F838785F3E,52.540533
AQ_85C6524B31CF,57.023814
AQ_0E38EF847BFA,57.267293
AQ_D31E2DA42717,72.719713
AQ_C1E11982B5DC,90.874551
AQ_5F3DA93AF351,89.048182
AQ_BC3DEFB5E908,68.863068
AQ_9CAEECEFFBD8,70.946703
AQ_152EE03E5B28,58.854542
AQ_84F655388EBE,71.302893
AQ_71B4F7737C64,84.669127
AQ_E46548960546,106.628919
AQ_FE0758417BCF,143.130829
AQ_69B67F8A911E,180.221502
AQ_BE9AAFE1C257,182.503395
AQ_6AE90AE91D22,183.745448
AQ_1F61AA17B63D,177.951522
AQ_C23388B265BD,180.578636
AQ_63E4D1A073ED,187.759937
AQ_E48643EA2C15,147.971587
AQ_8330845BC931,109.771462
AQ_C923EF9B25FC,99.661958
AQ_5C453089544F,87.371601
AQ_95D5E3E1B83B,87.599665
AQ_B05A90AB6DD8,96.930879
AQ_A21FE66D873F,83.301454
AQ_E3A3A79A71B9,72.015075
AQ_58F252376D5E,66.614660
AQ_6F25A8A46CEE,112.618219
AQ_CCCD069AC3B3,135.690317
AQ_F42AE46B0286,131.085654
AQ_1FC4294720DE,140.550032
AQ_809356451D83,127.066647
AQ_427B271F387B,120.989015
AQ_A2884B5C112B,116.680921
AQ_7EF8737AFF63,141.914173
AQ_EF38F4A48476,177.317860
AQ_73E0427786E8,292.050956
AQ_797D7E470600,341.963385
AQ_898517CF99AB,358.264330
AQ_C9BD5B49162C,381.048245
AQ_2F4ED3CA909A,395.464207
AQ_9981B54E3162,352.969108
AQ_04E11DAE81AC,316.328861
AQ_8444B3F0B77E,318.496119
AQ_4A0B79214505,387.184482
AQ_17C920362890,359.718139
AQ_ADC82748CF29,348.615472
AQ_E26FA375B3C4,252.487272
AQ_2BCE80622FD1,186.895573
AQ_BF02E8CF3550,190.369144
AQ_250A196D9AFE,197.388328
AQ_0CDCF298FA10,214.545368
AQ_9C31554EF230,266.203322
AQ_C3CD6C1648E1,286.061465
AQ_1FAD5BB125B7,311.156658
AQ_527D5176817D,306.785571
AQ_1E29F6DC37CC,242.560294
AQ_EA1B95C8C138,130.985906
AQ_D39F94469E15,70.182833
AQ_392E883E0886,83.256350
AQ_8CC55E44B538,107.348061
AQ_49A6650DD888,138.681184
AQ_CE1AC68A555D,243.616190
AQ_F9A930B527BC,317.861399
AQ_CA2DEC7BEEEC,301.757706
AQ_6A829F4D0197,292.468874
AQ_ADFFD4DFE48C,252.713167
AQ_0C425667C607,237.017261
AQ_55C84AC3A622,219.165358
AQ_34A326D5B139,181.290009
AQ_D464BAFC4BE2,182.740813
AQ_68CFB39D1701,176.042972
AQ_99AA3BB0A0BD,124.495545
AQ_A7D475E43EF0,88.548825
AQ_FDEE593A0FED,82.897708
AQ_A9EAA7418986,91.289026
AQ_1D969716F600,23.498695
AQ_2231956EEFFC,11.309096
AQ_EE6B01BC6DBF,8.881874
AQ_C9B073F481BD,7.121015
AQ_69A251983C50,4.257347
AQ_1FADC491CF14,7.511674
AQ_EC5D5479822B,5.005694
AQ_12432AD9D92F,5.382682
AQ_F3463F2B3711,7.627013
AQ_474AAB3C7D17,13.763125
AQ_B5A186EF9A88,14.044899
AQ_7156FD842DC7,14.597225
AQ_0A73BCF1BFD1,21.898421
AQ_BFCF79DA5E9F,28.701526
AQ_23126C0B72D3,39.902671
AQ_AC4E69850D89,40.762835
AQ_2C26BACA7AF7,49.547139
AQ_0C5A284CB660,49.135264
AQ_BDE2C0E5FC54,46.384140
AQ_E9343958837D,43.793685
AQ_E9B6CF2780E8,23.786290
AQ_8A458E9D2E65,21.021350
AQ_FA18E582D7C5,46.885360
AQ_41FCC4273824,56.273807
AQ_33AF0F7496DF,59.443583
AQ_4669A635043B,62.097258
AQ_75EB7EA65A41,58.555236
AQ_D98298BCD9EB,68.587013
AQ_5CEA5D391C04,78.862922
AQ_707DDFCFA17B,93.029805
AQ_931ABB29FC45,79.941758
AQ_D5DE2202A146,90.458178
AQ_8CF35FF2153C,115.925683
AQ_43A5E303392A,126.173232
AQ_9720D68D242C,132.736679
AQ_7711153E1E70,124.204720
AQ_970006C8D2DB,139.696787
AQ_A50AF4119E71,156.614992
AQ_C6C22CD85F89,171.912537
AQ_EB94E8BC988E,127.369123
AQ_60566CF916B0,124.463914
AQ_B778DCAA9978,121.643275
AQ_A1A1139C6DE8,125.115168
AQ_0BD7F6E87ADD,126.017445
AQ_F0D799EA6CD6,114.215690
AQ_DE0AE90118BF,23.351042
AQ_64750FF66F3A,14.151291
AQ_F6D5DAC83578,40.213214
AQ_F3D83DBCBF8E,48.730063
AQ_E4678B78FC59,56.031279
AQ_52AD4C8E2C9F,63.321504
AQ_689B3468B18E,78.136681
AQ_AC8E2AE696B9,209.137177
AQ_C349500B651A,293.167637
AQ_A57F6A1608D7,296.113281
AQ_6AC08BE0367E,249.892935
AQ_E2862A31E5A3,105.381883
AQ_26CD8F421ECA,176.077021
AQ_4121C945334E,181.509228
AQ_AD574E98172D,180.760904
AQ_2EF34F540960,189.501233
AQ_B9887AACD46A,223.200095
AQ_3CF9B1E90D9A,246.878351
AQ_9D1CF1344B05,244.501693
AQ_30DA2AB3AC26,245.153570
AQ_B688B2DDD478,226.116139
AQ_454A96001404,198.890567
AQ_C226A3A15BE4,202.689172
AQ_EE277DC9A263,199.823450
AQ_E83814AF1E45,205.166754
AQ_B7F2754A492C,224.850316
AQ_F69C3D255CD4,212.766934
AQ_58782C60076F,83.595826
AQ_F6105EE20FFC,22.741292
AQ_972330CAA13B,5.714834
AQ_106CC49BBD8E,9.483093
AQ_94E877FBB1D7,7.853874
AQ_BD02DD9660EB,6.147035
AQ_5562B2D976C8,6.077510
AQ_C7707191BBAD,7.833339
AQ_E470C739DA32,9.847673
AQ_4D519C1D9118,8.513671
AQ_69B3B53F5B35,9.632421
AQ_742F14C2C9A8,11.190920
AQ_BCAB89D3658B,12.082853
AQ_3F0301F9F799,12.314182
AQ_22CAE891F583,10.294716
AQ_8D9B632F0AE5,12.510142
AQ_BE8FCC5A0A21,14.253954
AQ_0D5F218754E9,12.667165
AQ_15E6986F6E0D,11.089268
AQ_E72AC2EF5B90,9.344121
AQ_7C277D60B19A,10.672367
AQ_F89AB2513B36,15.243466
AQ_CB5ED1FF9EA2,17.039496
AQ_EFE23FA251FA,17.196203
AQ_885D84B0B0B9,13.280595
AQ_967286AAA7C6,15.024247
AQ_B18AEDFDE1AF,14.545385
AQ_15992A6C49CD,18.049131
AQ_F83C14D61AF7,27.408587
AQ_2A2992B1E1E2,38.561313
AQ_94662E8D2408,50.504576
AQ_E038D3537F10,57.034260
AQ_21857572B061,66.883197
AQ_B3D3DF7C8E1C,74.612767
AQ_AA0D9BCDC7BD,73.852967
AQ_96C66A680390,53.944186
AQ_B0D2DABEDF75,49.778999
AQ_58AC4BD44592,52.455621
AQ_6D7024FDD177,46.243201
AQ_565DDA5E8E7A,34.680684
AQ_E6A2A0E4BCA5,29.272261
AQ_848F8E7F5A07,56.199185
AQ_9756BB55EC33,66.373496
AQ_4B93CB391BD3,41.532045
AQ_1892F8F18592,33.714361
AQ_C4F9B67760D0,39.555450
AQ_33DAF762EE1F,60.066107
AQ_B023306E6E70,61.694469
AQ_1E1E856A720C,61.198118
AQ_11C41BA62E8C,57.698843
AQ_ED3D0F08C7D8,45.902582
AQ_E27EAABD477C,45.667232
AQ_7C4B393334E1,46.030588
AQ_AF4A16C0373D,58.169782
AQ_C00D6845BED6,72.817820
AQ_21118EB2449B,88.347776
AQ_272487B1A9BF,105.283273
AQ_87032F1F0541,108.942930
AQ_7A4E0703741F,100.392976
AQ_A4C54F81271A,92.207557
AQ_057314A67E66,96.075648
AQ_819ABF6F2F72,113.507332
AQ_F3D74EFAB880,120.127637
AQ_2952B13E4ABD,114.990647
AQ_6BA8355296A7,100.965555
AQ_7D87EB93BC83,87.793027
AQ_2ABEB9A91CFF,86.214401
AQ_2AFEF5E8EC58,97.163447
AQ_870A9A80A61B,104.589467
AQ_AEC7C8E28A51,129.896317
AQ_6D788A299B02,134.877391
AQ_30385202A7B1,136.323639
AQ_6ECCE0C2C845,146.373445
AQ_C06E83A20AC3,164.621233
AQ_5B23F0201272,192.645986
AQ_A4E43FB927FA,225.112566
AQ_162D6A228320,231.703506
AQ_E9C19CE38980,230.447037
AQ_BACDD1FA0C38,239.716450
AQ_3E0B4CD2515B,248.235005
AQ_DB1D76A26612,240.612439
AQ_683B9FA1B158,256.808052
AQ_B20F370090A5,236.330216
AQ_3861663D3CFA,242.117923
AQ_9D684DA652B7,246.246236
AQ_F630E6E951C9,241.734943
AQ_83D40F1128F6,243.037192
AQ_42C26FE550AE,242.995035
AQ_B37BAC9D45FD,236.692731
AQ_1AF214F23F44,233.631547
AQ_8F9F6645E5B6,231.461843
AQ_7A7F42652F0C,232.588715
AQ_D4DFA0988BB3,233.993892
AQ_CFDB383EBF69,241.717769
AQ_69A48757F951,258.560818
AQ_319C33040D38,259.538121
AQ_D1FD85925F95,240.228505
AQ_010BCC1EA2ED,231.358250
AQ_9C7FD2CF9873,229.918488
AQ_FBE30DAAA7F7,251.408900
AQ_D9A11FA9C9E3,272.393566
AQ_37F3A32D81C0,277.707176
AQ_9006EA2EDAEE,285.649270
AQ_A974119D42CB,295.700179
AQ_D93AEB17743D,306.235490
AQ_C09CA21FE3DB,296.148210
AQ_DE41BAE129A4,255.149008
AQ_582621AA4ECE,232.065235
AQ_CF7155AF549A,228.943221
AQ_8EF41A7628BE,215.912073
AQ_831A0CD27237,200.163396
AQ_4EB8CC53CEEB,191.421286
AQ_19F27AFFE010,193.675475
AQ_6CA515FA3790,189.877328
AQ_F78BA73822A1,186.261698
AQ_4B1A8F79B8A8,150.714025
AQ_0A08EACC511A,30.977975
AQ_12F1C75514F0,10.412021
AQ_1957B3A5ED65,11.328197
AQ_26980FAF328C,11.956162
AQ_9499BD2C275F,12.027735
AQ_01483170CC7B,15.543729
AQ_C61D0E5BBA9F,22.606703
AQ_321DF6785528,22.261242
AQ_7C61B1DA88DD,24.588602
AQ_B615D28ECFE8,32.064091
AQ_070CA4B108AC,45.769349
AQ_33254A48E59B,58.520167
AQ_EBC8C473C1D2,71.837995
AQ_E4C64DDBDD95,81.732639
AQ_E404C9839023,76.810596
AQ_6224E7B6F837,67.149255
AQ_DD96290A31AD,32.872099
AQ_B90B319F8EEE,17.169631
AQ_30FE58D9C687,13.067948
AQ_60A90D8CF2F4,14.398316
AQ_6B68CC763E69,9.292063
AQ_FF2090A54ACA,7.017253
AQ_4FF3E1366A1E,8.921949
AQ_155B599F2890,12.079699
AQ_40709E6F14DC,13.001660
AQ_FFA12D92B89D,14.458066
AQ_CA96131245CE,20.587348
AQ_3074B938D00D,16.081185
AQ_0EF93CBE3D70,15.583519
AQ_17DD4B1D999C,27.159784
AQ_080A2B40ED8C,30.455331
AQ_2A5EB61D99A2,35.487025
AQ_C056D8DE43D1,42.815034
AQ_9DD914F50846,55.084470
AQ_F29DF2B4E383,59.208392
AQ_1F49D765AE66,68.700549
AQ_AF28887D6783,76.003574
AQ_98EFC0A6794B,81.403397
AQ_703D6EA5EFF4,102.862768
AQ_7385BCFD7E33,90.320050
AQ_7E8F24D6A5AB,105.623688
AQ_190BD812DE52,101.569372
AQ_12CCABF1838E,96.429192
AQ_55DE3386A12F,109.220427
AQ_D8CEA5814D53,101.315643
AQ_6F4B339F61BD,32.721688
AQ_CF5DCCCD9884,15.701836
AQ_0D2412E4BDFA,13.830180
AQ_8D98B7F8AB1E,19.788995
AQ_C1838ADB61E7,5.608789
AQ_B15802406054,5.208392
AQ_DEED3E92F2F0,6.509942
AQ_75CF96A52CDF,8.629963
AQ_959ECA72221B,9.151659
AQ_AD3E19B3DBBB,6.923326
AQ_F4D59A0B6205,8.721620
AQ_BB924CA29126,13.726270
AQ_9D01C5C8213B,19.355742
AQ_19526D6C9A1D,35.278412
AQ_A1AFF2AA882D,40.497019
AQ_F88EA21A84D8,61.921200
AQ_60B49F5D24FC,99.569494
AQ_46BBA1436E21,100.217539
AQ_AB840DA7C3B2,111.300429
AQ_0D0158578D38,121.232090
AQ_77373F0E865E,136.253644
AQ_DD361EE4D3A9,100.484529
AQ_07C6DAFEFC6D,80.084044
AQ_0AA9814A5755,59.820394
AQ_0C3CE6B35E42,68.936773
AQ_E6A243ABE031,78.734571
AQ_970A91EC24B0,57.621890
AQ_2A336B518DE2,69.911021
AQ_011A2934123D,62.980883
AQ_5B0896EE6A1D,73.454419
AQ_9FC65288F3B1,104.848739
AQ_41B29CB1C1E3,102.872065
AQ_E00753BE9ACB,143.306135
AQ_5BB822C87393,150.827350
AQ_B7DC4F16494C,197.284228
AQ_9078D377AF9D,252.431449
AQ_7DEE070E0FB3,255.713637
AQ_35A18358712E,243.497548
AQ_36B73033A68E,203.978684
AQ_F331CD3A5707,198.877524
AQ_392F22176831,186.260739
AQ_D524453DEB4C,173.735595
AQ_C2CC402567FB,143.660567
AQ_3CE36734AA02,146.177511
AQ_BBCC1A9CE300,134.236373
AQ_1BFA89870230,112.105970
AQ_4B28935E86FF,82.293520
AQ_88E19646BB38,58.403187
AQ_75CCC742FB1D,59.627755
AQ_9F6131748680,79.760683
AQ_0F676F6EFB99,128.632223
AQ_E4CADDEA3E18,139.105631
AQ_36DFB3A2AF9B,134.188888
AQ_9F723454E790,119.964519
AQ_98BB28A123E6,145.515541
AQ_54D83774256A,190.419096
AQ_D0F74D0886D2,199.919613
AQ_DFD8F3CBCA64,243.284246
AQ_DF514F694863,270.322813
AQ_74FB45D5A9C9,272.777328
AQ_40957E5A37CC,271.400647
AQ_C0FBB2FA18F0,252.535476
AQ_50A97656EC02,189.918758
AQ_8C3FFB9A4A95,183.846576
AQ_6317B64B29E1,172.261540
AQ_0B9ADACCCEAC,153.774617
AQ_D44607C4D85D,139.600840
AQ_43BDEAF6F9BD,130.792303
AQ_267CB31C5917,113.606934
AQ_DEB6B192DD14,107.031616
AQ_341287EF62A9,170.799912
AQ_3A53002F8101,160.240817
AQ_520AB3526636,145.329502
AQ_A5C4EB0F057C,112.214338
AQ_8970A6F8C80D,103.102298
AQ_0768DCF3E8B9,121.272378
AQ_EBA5A6B04B20,165.398830
AQ_415CFC118A9F,194.274478
AQ_7347C0A43A1A,223.315681
AQ_A33321C9ACC0,254.019809
AQ_33465BDF0A08,262.501666
AQ_A99AED211449,263.857320
AQ_86A2594E0DEC,277.656393
AQ_C738404DD6C2,278.225262
AQ_DEE6F94051D6,280.627087
AQ_44E6610B9DCC,281.567885
AQ_4C28BD2FE8B8,289.119362
AQ_183C60242AAE,273.902771
AQ_50D13B82DBD6,247.278907
AQ_1C0E7F8D29C8,223.867430
AQ_EFB4CF9151CD,209.984541
AQ_AC589BFE4D10,212.752634
AQ_30518FE6B673,179.595530
AQ_F2BB7D46E815,143.431771
AQ_3B4281B79868,142.414222
AQ_CB7981A0F18E,143.187961
AQ_EB498007D72D,138.616765
AQ_818AE79052E2,119.509132
AQ_7B24D27709B5,116.465153
AQ_28C3928267DB,132.121663
AQ_AE4220AC51AC,194.857723
AQ_5C83CD3F19FA,219.678352
AQ_9D317B99C9DB,197.017671
AQ_F5B96B77EF13,191.036709
AQ_4F66FB836C7B,199.765332
AQ_B0D90B1DEBEF,196.271291
AQ_7DA892F7541F,209.963740
AQ_FF9C4B29C9BF,217.753608
AQ_53F486968B54,242.439912
AQ_C88C630626DF,252.475303
AQ_7699E42D3C3B,226.622250
AQ_C7B2FC512AFB,199.345117
AQ_5D20704E43DA,204.121150
AQ_532B5815B4C3,194.155940
AQ_847DB9F933AB,170.353595
AQ_04C031367543,162.414951
AQ_1CB512FD7124,268.442729
AQ_2601929E445D,496.003603
AQ_0F0DAE886DB5,514.678184
AQ_0EDA39709F80,468.329304
AQ_4DBDC553FC92,482.868430
AQ_A229949670D2,483.724153
AQ_20344E1332B1,560.571592
AQ_2DE0E059EB14,560.273561
AQ_3F2F9762EFBB,485.557349
AQ_B037FE43F1C3,577.707919
AQ_1EE9AC9A7762,599.417824
AQ_EF8E9002D361,579.580496
AQ_E18D66B96A8E,579.288591
AQ_C9B5C019BA5F,557.174987
AQ_C76DBB253479,541.005999
AQ_96CA8407D17E,530.919470
AQ_0959D4757A91,529.653432
AQ_6D42FA8E947B,487.831047
AQ_29FE8B34F260,461.095499
AQ_0BADF1C288B6,434.508107
AQ_AFC3E0FD55BD,419.008013
AQ_3E6976D8172F,428.003991
AQ_E2AD90DEC384,442.859186
AQ_A81B67A4628B,419.452545
AQ_C957D3493C52,414.554606
AQ_EFB1CF85B9DA,389.842551
AQ_2889AB058FA3,361.316901
AQ_8D445BBA4E3B,368.629488
AQ_7A8F204F8543,362.682908
AQ_ED83EEA978F6,362.112224
AQ_A5890D657ECA,395.652083
AQ_C57A40373DE8,444.033881
AQ_85CF8FDB9912,466.437360
AQ_45A9D14E7006,480.215549
AQ_86765DA7CF6E,471.313593
AQ_115A65BE89DE,464.960292
AQ_E6289B054A11,483.718136
AQ_42E7395D2A8B,473.159305
AQ_5CB670D12198,457.128549
AQ_32BBF811D752,444.067128
AQ_51375BB1F4BB,435.526690
AQ_E3A2A9E9390F,459.849291
AQ_BE0E76A6942D,456.203401
AQ_F26F28B504B4,440.888653
AQ_52B60B302B72,428.844298
AQ_216A532CEE3C,361.170382
AQ_B91E3A8D9C66,58.891476
AQ_43F4EDEC192D,11.243808
AQ_C3175BEF6A1A,11.958278
AQ_1FD015F1632C,7.203961
AQ_9B7EB7EC9DC1,5.882459
AQ_7AF11999F272,6.596232
AQ_BF244188A972,8.797699
AQ_36A063953834,9.704575
AQ_719949E1BB4D,11.121400
AQ_80B621B5ADFF,9.744663
AQ_46A3C74714B6,10.422739
AQ_EFF112890D3D,9.659037
AQ_FCA488B7EEA5,11.866302
AQ_5EABA649138D,10.134037
AQ_7C08459BD5A1,9.911677
AQ_0EC4442262B2,10.424389
AQ_43C8E77381AA,9.128249
AQ_14E3F55146D7,9.349437
AQ_6161E115BF10,8.303359
AQ_2EE7E945BAA6,9.609577
AQ_32E75C419B0F,15.173633
AQ_948C18C85E2A,15.540478
AQ_AA4010F12A96,12.145464
AQ_52E9ECE382A6,13.921799
AQ_C6F8BFA86D0E,17.859882
AQ_AEDC49C0C2E1,18.083654
AQ_360EF2C1E1CA,20.433726
AQ_DACCA5CDB610,18.166468
AQ_ACC267C77904,14.316035
AQ_88A7A32792E5,13.344844
AQ_DE93AF6E2685,13.129789
AQ_A2011ADCF87A,14.941410
AQ_408D87F2CBB1,13.587838
AQ_8AC379605AFA,17.062664
AQ_36F899D94A15,18.892955
AQ_36A51241E2F1,21.762669
AQ_FFD4AE9523C9,22.705727
AQ_54AC521BCAFD,23.534497
AQ_926467208FD7,26.118419
AQ_24C40A43CF12,36.840614
AQ_8CB35991B74B,56.186086
AQ_65D6C5F7CEB8,64.530599
AQ_D7201249D7CF,70.373996
AQ_F80278F5023E,76.565184
AQ_1CF1207608F6,91.271241
AQ_48E1C63CB552,101.972865
AQ_C702EA8E605C,100.685532
AQ_C03C4D82976C,104.806754
